123.1989677189367, -0.6936814276567109
123.23450247475212, -0.6943280391080172
123.27002509429224, -0.6941748942906026
123.30554926314412, -0.6941238460181309
123.3410625868138, -0.6933581219310578
123.37658288238633, -0.6930518322962286
123.41211479779689, -0.6935112667484724
123.447655234422, -0.6945322321979034
123.48318172724147, -0.6946343287428465
123.51871286799617, -0.6950427149226189
123.55421612113956, -0.6936133632934156
123.58974571258251, -0.6939196529282449
123.62524819107004, -0.6924392530265698
123.66076693733082, -0.6920308668467975
123.69406330018333, -0.6925089535524445
123.73181295106694, -0.6917756254844398
123.76735416234793, -0.6928476392063423
123.80286826067349, -0.6921329633917406
123.83840017608405, -0.6925923978439845
123.87393906339744, -0.6935112667484724
123.90946400690517, -0.6935112667484724
123.94496571073682, -0.691979818574326
123.98046663991262, -0.690397322127708
124.01591876576865, -0.6855987845153825
124.05141737097682, -0.6838631432513498
124.08542089035736, -0.6900144600841713
124.10985760341669, -0.7041931177631439
124.11972973481551, -0.716286088881136
124.13283658012777, -0.7287199895331344
124.13952527706506, -0.7438512444394778
124.14940790781755, -0.7566361019647182
124.16079480314751, -0.7718125102834977
124.1676250472341, -0.7865977916003405
124.17268025777283, -0.8004956837807194
124.18094370559403, -0.8129897484681308
124.18738209185359, -0.826827476613097
124.19819149598838, -0.8429193506181996
124.22092852170776, -0.8531392147670034
124.24132976598635, -0.8374007487625115
124.24793654767652, -0.8175755849451583
124.25158683504094, -0.8013866844956439
124.25642557098321, -0.7858178874375807
124.26473648799464, -0.7530718386546512
124.26694264335559, -0.734001054863822
124.27142922513117, -0.7104274488104847
124.27297890944224, -0.6909369752938358
124.27504865159347, -0.6753143807649539
124.27941176244559, -0.6560418347543561
124.28137947442634, -0.6330814562027086
124.28209466131709, -0.6075817096971154
124.28758061925191, -0.5890592086613318
124.28874899949996, -0.5748444525611116
124.29083465714045, -0.5575067576206914
124.29352409878001, -0.5348135316949784
124.29428438047924, -0.5139744924660375
124.29442071991222, -0.52295898842103
124.29669007428117, -0.49837924522597954
124.29855776958193, -0.4763519156545065
124.302175578489, -0.4535698009114897
124.30389631050484, -0.4379806308467261
124.30590254526125, -0.4283073235351843
124.30799640908958, -0.411510399961146
124.31032982749892, -0.38900264942541296
124.31152450178047, -0.37314251837153045
124.31386570548129, -0.35716696150155947
124.31674440846065, -0.33877682134368414
124.31796377059439, -0.31863189681959947
124.32178660047713, -0.30452343051527536
124.32582267375427, -0.2867322567543996
124.32767049913198, -0.2666200882051509
124.33070263131353, -0.253611286770318
124.33674043783138, -0.23767351192423175
124.3521174076812, -0.2063001537320921
124.37041717198076, -0.2370695194781834
124.37471426071146, -0.2542137627360499
124.37941877001337, -0.27160367580518574
124.38551856310717, -0.29049139481890174
124.38696868446524, -0.3080174011644391
124.3883006449814, -0.3248508526134458
124.38896262162122, -0.33807089666150625
124.39235030486176, -0.3552483972611704
124.39545846521324, -0.3708963943827823
124.39826194480403, -0.413759927168059
124.40019455626663, -0.39923499204082114
124.40398898210083, -0.4275923073987661
124.40784234633576, -0.4420985248260977
124.40802839285368, -0.45435861826468116
124.40900975273071, -0.4835582301184067
124.4093307184792, -0.46923918969013745
124.41278181037669, -0.5193090369393143
124.41430190037434, -0.5012464565297982
124.41676973879156, -0.5338152543666459
124.41913705843702, -0.5479367190736827
124.4217544464241, -0.5836043361172292
124.42264899811849, -0.5665462722693477
124.42633480213708, -0.5966131375520621
124.42831669462389, -0.6208057646808699
124.42902791171069, -0.6372706557055325
124.43128051506869, -0.6742354390632157
124.43279577637809, -0.6558546577552937
124.43497583013989, -0.6920308668467975
124.43767008325312, -0.714798396369108
124.4404643960828, -0.7355608631893416
124.44317130190856, -0.7484136837916224
124.4477363059096, -0.7891246810876822
124.44793797465422, -0.819304743888877
124.44889329748675, -0.8062513765018864
124.45002661902346, -0.7745248751608194
124.45252163064713, -0.8325310271702393
124.45270966544845, -0.8449221445081667
124.45390214856054, -0.8880343553064831
124.45452247269203, -0.8579723922785061
124.45637364568974, -0.873550866514752
124.45752163588865, -0.9035967857999523
124.45981057106802, -0.9404221891422624
124.46010349627217, -0.9217217585424893
124.4636882562695, -0.9565311096240654
124.46657554809211, -0.9833823186288408
124.46753345434048, -0.9704991931790927
124.47077950451258, -0.998189690477878
124.47140681975958, -1.012925979633224
124.47202626471814, -1.0271436325203342
124.47355866313681, -1.0483180305392619
124.47596661635171, -1.065117166205107
124.48066251567641, -1.0908072093264138
124.48426737676395, -1.1348873926055956
124.48565310700472, -1.1536518867615955
124.48592223536463, -1.1181818454392816
124.48876666895603, -1.1688113137162675
124.49170387944474, -1.1799502551298549
124.49237462076239, -1.1937478739178788
124.49583496426426, -1.2180782098388543
124.49784586761336, -1.2364436766650346
124.50249822943381, -1.2528155869076956
124.50430249517422, -1.2653029667022833
124.50867308924302, -1.2813793911773046
124.5124917400245, -1.2952793631021176
124.51440542227344, -1.3096565657777102
124.52661012512029, -1.3253970223265883
124.5367168305443, -1.31023746701847
124.54356186096362, -1.2985736782856148
124.5450057807711, -1.2873149817920149
124.54797293080159, -1.2700239865675225
124.5493158110964, -1.2521069882683882
124.55017288505336, -1.2349179005211628
124.55579193416331, -1.1855145168292536
124.55588411821175, -1.2109365565200845
124.5585787973857, -1.1708534529754249
124.55944954931553, -1.1556819063968806
124.55980640007496, -1.1377391678841668
124.56353049883755, -1.1247252413648359
124.56486489736787, -1.1062493117490568
124.56745065992662, -1.0638256449115768
124.56782559336733, -1.0885330087878062
124.5681344873952, -1.0024783834688942
124.56889661535759, -1.0527010919339719
124.56983733039372, -1.038685099980375
124.5699900923262, -1.0183489132449468
124.57043564138759, -0.9412995813253671
124.5727235874974, -0.9856605301031425
124.57406283838601, -0.967504361194095
124.57544139206179, -0.951938167353555
124.57729685780487, -0.9268725541668696
124.57880952309752, -0.8901309357668798
124.58030320785004, -0.9105276826795179
124.5821452103978, -0.86165576822434
124.58233693772543, -0.8742902156610484
124.58353942838033, -0.8471218208712215
124.58486915865268, -0.828338262391243
124.5853452105062, -0.8113408892673
124.58590931491018, -0.7904723554809311
124.5875633962728, -0.7504988355611769
124.5892935281843, -0.7232758128175498
124.58993484318431, -0.7719862871110363
124.59001597224795, -0.7063924475021265
124.59100950528864, -0.5945140812054345
124.59255777954158, -0.6965422579264706
124.59382773469606, -0.6738196387295846
124.59457951963111, -0.6087652442604173
124.59608023661103, -0.6519988115746096
124.59713497361345, -0.6316464325432307
124.59801377766067, -0.5820728879430828
124.60088387765622, -0.5583864895162843
124.6014086738081, -0.5349276205325021
124.60415550761067, -0.5031182265204216
124.60439859892608, -0.5191374580235072
124.60479325596596, -0.48710268183701444
124.6048102209295, -0.43985240083734956
124.60798437335373, -0.4716724906779479
124.60901144653432, -0.4555162796437304
124.61161441075701, -0.42712436490111017
124.61352148439778, -0.4044674399691547
124.61526879448762, -0.38418061340194976
124.61827118357262, -0.36921180139122123
124.61962719284986, -0.3521599767766418
124.62231218698105, -0.33147691838025284
124.62437188627224, -0.3151925194618289
124.62952911728641, -0.29254770213295966
124.63480063557941, -0.27275681981726624
124.63722366844038, -0.2567531863974359
124.65706129419155, -0.24994796550295495
124.66899626961552, -0.2712995131817095
124.6722288532253, -0.29176865500774135
124.67546955227755, -0.30770543949933515
124.67743485421782, -0.32113113515935243
124.67824154395169, -0.3383596840314881
124.68162478398752, -0.35862248549903
124.68343364171577, -0.37647961686909903
124.68641386888004, -0.3904532711681462
124.70209905788408, -0.4131796784709656
124.70639303992196, -0.4301191968861078
124.7086028748983, -0.4693327781896687
124.70903015294276, -0.4518852079199287
124.71040425965664, -0.48163030702806464
124.71173137795881, -0.5082789637802834
124.71222155068217, -0.4949760270612097
124.71746323379956, -0.5211620892300315
124.71813703193385, -0.5351611461218085
124.72235238716952, -0.5507196770944638
124.72343404884295, -0.5687939560664212
124.72647754264389, -0.5831363936195734
124.73011707765092, -0.6101542235779784
124.73040582255685, -0.5937118940665957
124.7341977630368, -0.6307729398809397
124.73875945323216, -0.6476188697965506
124.74231990071652, -0.6694249901873136
